tripduration,start station id,start station latitude,start station longitude,end station id,end station latitude,end station longitude,bikeid,usertype,birth year
254,301,40.72217444,-73.98368779,428,40.72467721,-73.98783413,23034,Subscriber,1990
945,301,40.72217444,-73.98368779,2002,40.716887,-73.963198,15834,Subscriber,1982
527,301,40.72217444,-73.98368779,307,40.71427487,-73.98990025,21246,Subscriber,1975
311,301,40.72217444,-73.98368779,150,40.7208736,-73.98085795,14618,Subscriber,1970
1102,301,40.72217444,-73.98368779,2002,40.716887,-73.963198,19370,Subscriber,1964
2128,301,40.72217444,-73.98368779,259,40.70122128,-74.01234218,15285,Subscriber,1971
2127,301,40.72217444,-73.98368779,259,40.70122128,-74.01234218,19006,Subscriber,1968
400,301,40.72217444,-73.98368779,307,40.71427487,-73.98990025,17910,Customer,
551,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,19775,Subscriber,1967
1758,301,40.72217444,-73.98368779,460,40.71285887,-73.96590294,22707,Subscriber,1983
1670,301,40.72217444,-73.98368779,460,40.71285887,-73.96590294,16015,Customer,
488,301,40.72217444,-73.98368779,473,40.72110063,-73.9919254,21711,Customer,
1585,301,40.72217444,-73.98368779,460,40.71285887,-73.96590294,19372,Customer,
1060,301,40.72217444,-73.98368779,294,40.73049393,-73.9957214,19472,Subscriber,1983
400,301,40.72217444,-73.98368779,251,40.72317958,-73.99480012,23034,Subscriber,1989
709,301,40.72217444,-73.98368779,496,40.73726186,-73.99238967,19827,Subscriber,1985
1190,301,40.72217444,-73.98368779,296,40.71413089,-73.9970468,19179,Subscriber,1995
922,301,40.72217444,-73.98368779,319,40.711066,-74.009447,22771,Subscriber,1985
1760,301,40.72217444,-73.98368779,458,40.751396,-74.005226,21458,Customer,
558,301,40.72217444,-73.98368779,252,40.73226398,-73.99852205,22913,Subscriber,1992
717,301,40.72217444,-73.98368779,507,40.73912601,-73.97973776,23372,Subscriber,1994
811,301,40.72217444,-73.98368779,527,40.744023,-73.976056,21442,Subscriber,1990
280,301,40.72217444,-73.98368779,445,40.72740794,-73.98142006,20070,Subscriber,1985
386,301,40.72217444,-73.98368779,502,40.714215,-73.981346,22218,Subscriber,1963
343,301,40.72217444,-73.98368779,300,40.728145,-73.990214,17502,Subscriber,1966
1706,301,40.72217444,-73.98368779,392,40.695065,-73.987167,22344,Subscriber,1978
541,301,40.72217444,-73.98368779,332,40.71219906,-73.97948148,15075,Subscriber,1960
185,301,40.72217444,-73.98368779,445,40.72740794,-73.98142006,15561,Customer,
1657,301,40.72217444,-73.98368779,3002,40.711512,-74.015756,24118,Subscriber,1976
1007,301,40.72217444,-73.98368779,328,40.72405549,-74.00965965,17425,Subscriber,1975
904,301,40.72217444,-73.98368779,412,40.7158155,-73.99422366,23278,Customer,
1433,301,40.72217444,-73.98368779,510,40.7606597,-73.98042047,23378,Subscriber,1980
1411,301,40.72217444,-73.98368779,510,40.7606597,-73.98042047,23151,Customer,
969,301,40.72217444,-73.98368779,3077,40.70877084,-73.95095259,23751,Subscriber,1986
646,301,40.72217444,-73.98368779,285,40.73454567,-73.99074142,23143,Subscriber,1989
166,301,40.72217444,-73.98368779,432,40.72621788,-73.98379855,21188,Customer,
1579,301,40.72217444,-73.98368779,509,40.7454973,-74.00197139,20762,Customer,
1584,301,40.72217444,-73.98368779,509,40.7454973,-74.00197139,23266,Customer,
829,301,40.72217444,-73.98368779,358,40.73291553,-74.00711384,18839,Subscriber,1962
337,301,40.72217444,-73.98368779,300,40.728145,-73.990214,19240,Subscriber,1992
100,301,40.72217444,-73.98368779,317,40.72453734,-73.98185424,22610,Subscriber,1989
1842,301,40.72217444,-73.98368779,217,40.70277159,-73.99383605,16380,Subscriber,1980
1821,301,40.72217444,-73.98368779,217,40.70277159,-73.99383605,17886,Subscriber,1981
898,301,40.72217444,-73.98368779,453,40.74475148,-73.99915362,22715,Subscriber,1986
179,301,40.72217444,-73.98368779,432,40.72621788,-73.98379855,24066,Subscriber,1956
1195,301,40.72217444,-73.98368779,379,40.749156,-73.9916,23849,Subscriber,1988
1176,301,40.72217444,-73.98368779,539,40.71534825,-73.96024116,22610,Subscriber,1976
1262,301,40.72217444,-73.98368779,3093,40.71745169,-73.95850939,23272,Subscriber,1971
1448,301,40.72217444,-73.98368779,423,40.76584941,-73.98690506,23547,Subscriber,1986
251,301,40.72217444,-73.98368779,433,40.72955361,-73.98057249,23237,Subscriber,1991
1561,301,40.72217444,-73.98368779,516,40.75206862,-73.96784384,17454,Subscriber,1989
444,301,40.72217444,-73.98368779,251,40.72317958,-73.99480012,23441,Subscriber,1973
774,301,40.72217444,-73.98368779,307,40.71427487,-73.98990025,24189,Subscriber,1984
521,301,40.72217444,-73.98368779,128,40.72710258,-74.00297088,19864,Subscriber,1985
369,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,20086,Subscriber,1990
225,301,40.72217444,-73.98368779,511,40.72938685,-73.97772429,22577,Subscriber,1975
501,301,40.72217444,-73.98368779,473,40.72110063,-73.9919254,22532,Subscriber,1997
472,301,40.72217444,-73.98368779,473,40.72110063,-73.9919254,22040,Subscriber,1969
688,301,40.72217444,-73.98368779,380,40.73401143,-74.00293877,22458,Subscriber,1989
169,301,40.72217444,-73.98368779,428,40.72467721,-73.98783413,22623,Subscriber,1990
2329,301,40.72217444,-73.98368779,328,40.72405549,-74.00965965,23711,Subscriber,1970
2038,301,40.72217444,-73.98368779,3101,40.72079821,-73.95484712,16666,Subscriber,1986
622,301,40.72217444,-73.98368779,410,40.72066442,-73.98517977,23149,Customer,
1128,301,40.72217444,-73.98368779,151,40.7218158,-73.99720307,18940,Subscriber,1971
650,301,40.72217444,-73.98368779,161,40.72917025,-73.99810231,22995,Subscriber,1981
885,301,40.72217444,-73.98368779,247,40.73535398,-74.00483091,21116,Customer,
2941,301,40.72217444,-73.98368779,150,40.7208736,-73.98085795,22441,Subscriber,1967
274,301,40.72217444,-73.98368779,326,40.72953837,-73.98426726,21273,Subscriber,1984
1170,301,40.72217444,-73.98368779,539,40.71534825,-73.96024116,23093,Subscriber,1987
1154,301,40.72217444,-73.98368779,539,40.71534825,-73.96024116,23441,Subscriber,1984
737,301,40.72217444,-73.98368779,263,40.71729,-73.996375,22678,Subscriber,1993
691,301,40.72217444,-73.98368779,504,40.73221853,-73.98165557,23782,Customer,
261,301,40.72217444,-73.98368779,511,40.72938685,-73.97772429,23016,Subscriber,1991
1538,301,40.72217444,-73.98368779,3103,40.72153267,-73.95782357,19244,Customer,
246,301,40.72217444,-73.98368779,428,40.72467721,-73.98783413,23375,Customer,
887,301,40.72217444,-73.98368779,453,40.74475148,-73.99915362,22724,Subscriber,1988
1221,301,40.72217444,-73.98368779,2022,40.759107,-73.959223,23914,Subscriber,1987
613,301,40.72217444,-73.98368779,151,40.7218158,-73.99720307,22541,Subscriber,1976
481,301,40.72217444,-73.98368779,161,40.72917025,-73.99810231,23718,Subscriber,1976
774,301,40.72217444,-73.98368779,223,40.73781509,-73.99994661,23861,Subscriber,1985
404,301,40.72217444,-73.98368779,237,40.73047309,-73.98672378,14936,Subscriber,1976
848,301,40.72217444,-73.98368779,150,40.7208736,-73.98085795,22639,Subscriber,1992
549,301,40.72217444,-73.98368779,251,40.72317958,-73.99480012,21796,Subscriber,1960
619,301,40.72217444,-73.98368779,536,40.74144387,-73.97536082,23407,Subscriber,1974
593,301,40.72217444,-73.98368779,433,40.72955361,-73.98057249,16038,Customer,
1123,301,40.72217444,-73.98368779,404,40.7405826,-74.00550867,16875,Subscriber,1970
551,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,17835,Subscriber,1986
1094,301,40.72217444,-73.98368779,486,40.7462009,-73.98855723,22356,Subscriber,1988
486,301,40.72217444,-73.98368779,345,40.73649403,-73.99704374,23289,Subscriber,1986
657,301,40.72217444,-73.98368779,79,40.71911552,-74.00666661,23718,Subscriber,1983
299,301,40.72217444,-73.98368779,411,40.72228087,-73.97668709,20974,Subscriber,1978
1706,301,40.72217444,-73.98368779,150,40.7208736,-73.98085795,22452,Subscriber,1959
1114,301,40.72217444,-73.98368779,517,40.751581,-73.97791,19591,Subscriber,1986
421,301,40.72217444,-73.98368779,375,40.72679454,-73.99695094,18769,Subscriber,1987
352,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,23336,Subscriber,1982
354,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,22270,Subscriber,1981
659,301,40.72217444,-73.98368779,285,40.73454567,-73.99074142,17999,Subscriber,1971
647,301,40.72217444,-73.98368779,285,40.73454567,-73.99074142,16322,Subscriber,1972
957,301,40.72217444,-73.98368779,284,40.73901691,-74.00263761,20269,Subscriber,1956
1050,301,40.72217444,-73.98368779,546,40.74444921,-73.98303529,19861,Subscriber,1986
1368,301,40.72217444,-73.98368779,456,40.7597108,-73.97402311,20505,Subscriber,1977
1555,301,40.72217444,-73.98368779,466,40.74395411,-73.99144871,15705,Customer,
2105,301,40.72217444,-73.98368779,417,40.71291224,-74.01020234,19999,Customer,
349,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,15559,Subscriber,1992
719,301,40.72217444,-73.98368779,297,40.734232,-73.986923,16280,Subscriber,1987
352,301,40.72217444,-73.98368779,300,40.728145,-73.990214,24014,Subscriber,1979
511,301,40.72217444,-73.98368779,361,40.71605866,-73.99190759,16143,Subscriber,1976
230,301,40.72217444,-73.98368779,394,40.72521311,-73.97768752,20028,Subscriber,1972
426,301,40.72217444,-73.98368779,161,40.72917025,-73.99810231,20146,Subscriber,1991
928,301,40.72217444,-73.98368779,482,40.73935542,-73.99931783,19668,Subscriber,1991
199,301,40.72217444,-73.98368779,302,40.72082834,-73.97793172,14992,Customer,
625,301,40.72217444,-73.98368779,268,40.71910537,-73.99973337,23932,Subscriber,1963
572,301,40.72217444,-73.98368779,369,40.73224119,-74.00026394,20165,Subscriber,1985
254,301,40.72217444,-73.98368779,433,40.72955361,-73.98057249,23449,Subscriber,1980
254,301,40.72217444,-73.98368779,433,40.72955361,-73.98057249,20241,Subscriber,1984
306,301,40.72217444,-73.98368779,502,40.714215,-73.981346,22689,Subscriber,1963
582,301,40.72217444,-73.98368779,263,40.71729,-73.996375,14992,Subscriber,1980
960,301,40.72217444,-73.98368779,539,40.71534825,-73.96024116,24162,Subscriber,1989
984,301,40.72217444,-73.98368779,539,40.71534825,-73.96024116,22252,Subscriber,1983
479,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,19391,Subscriber,1971
183,301,40.72217444,-73.98368779,301,40.72217444,-73.98368779,17526,Subscriber,1981
1086,301,40.72217444,-73.98368779,318,40.75320159,-73.9779874,23639,Subscriber,1987
425,301,40.72217444,-73.98368779,545,40.736502,-73.97809472,18485,Subscriber,1981
724,301,40.72217444,-73.98368779,296,40.71413089,-73.9970468,14545,Subscriber,1987
1211,301,40.72217444,-73.98368779,507,40.73912601,-73.97973776,17526,Subscriber,1983
529,301,40.72217444,-73.98368779,297,40.734232,-73.986923,15877,Subscriber,1986
1291,301,40.72217444,-73.98368779,532,40.710451,-73.960876,22109,Customer,
1244,301,40.72217444,-73.98368779,532,40.710451,-73.960876,22889,Customer,
268,301,40.72217444,-73.98368779,401,40.72019576,-73.98997825,24162,Subscriber,1990
645,301,40.72217444,-73.98368779,368,40.73038599,-74.00214988,22121,Subscriber,1991
396,301,40.72217444,-73.98368779,336,40.73047747,-73.99906065,17109,Subscriber,1978
185,301,40.72217444,-73.98368779,393,40.72299208,-73.97995466,20614,Subscriber,1982
256,301,40.72217444,-73.98368779,393,40.72299208,-73.97995466,22568,Subscriber,1984
606,301,40.72217444,-73.98368779,377,40.72243797,-74.00566443,16673,Subscriber,1989
338,301,40.72217444,-73.98368779,236,40.7284186,-73.98713956,15385,Subscriber,1985
459,301,40.72217444,-73.98368779,336,40.73047747,-73.99906065,18758,Customer,
234,301,40.72217444,-73.98368779,432,40.72621788,-73.98379855,21311,Subscriber,1989
1372,301,40.72217444,-73.98368779,533,40.75299641,-73.98721619,20086,Subscriber,1985
419,301,40.72217444,-73.98368779,375,40.72679454,-73.99695094,23168,Subscriber,1970
604,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,21957,Subscriber,1991
1198,301,40.72217444,-73.98368779,3223,40.75899656,-73.96865398,21253,Subscriber,1978
426,301,40.72217444,-73.98368779,307,40.71427487,-73.98990025,24076,Subscriber,1989
256,301,40.72217444,-73.98368779,356,40.71622644,-73.98261206,16991,Subscriber,1964
1254,301,40.72217444,-73.98368779,404,40.7405826,-74.00550867,22987,Subscriber,1984
616,301,40.72217444,-73.98368779,348,40.72490985,-74.00154702,16931,Subscriber,1986
861,301,40.72217444,-73.98368779,168,40.73971301,-73.99456405,15149,Subscriber,1957
467,301,40.72217444,-73.98368779,251,40.72317958,-73.99480012,19210,Subscriber,1961
1518,301,40.72217444,-73.98368779,330,40.71450451,-74.00562789,14738,Customer,
1493,301,40.72217444,-73.98368779,330,40.71450451,-74.00562789,18619,Customer,
1448,301,40.72217444,-73.98368779,330,40.71450451,-74.00562789,19602,Customer,
1439,301,40.72217444,-73.98368779,330,40.71450451,-74.00562789,20660,Customer,
721,301,40.72217444,-73.98368779,151,40.7218158,-73.99720307,20815,Subscriber,1991
274,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,16250,Subscriber,1973
1085,301,40.72217444,-73.98368779,330,40.71450451,-74.00562789,19464,Customer,
1436,301,40.72217444,-73.98368779,241,40.68981035,-73.97493121,19799,Subscriber,1978
1939,301,40.72217444,-73.98368779,173,40.76064679,-73.98442659,15479,Customer,
1060,301,40.72217444,-73.98368779,223,40.73781509,-73.99994661,16601,Subscriber,1981
509,301,40.72217444,-73.98368779,369,40.73224119,-74.00026394,24137,Subscriber,1992
1424,301,40.72217444,-73.98368779,524,40.75527307,-73.98316936,21540,Customer,
723,301,40.72217444,-73.98368779,461,40.73587678,-73.98205027,23585,Subscriber,1981
717,301,40.72217444,-73.98368779,461,40.73587678,-73.98205027,23348,Subscriber,1984
638,301,40.72217444,-73.98368779,285,40.73454567,-73.99074142,22087,Subscriber,1992
699,301,40.72217444,-73.98368779,285,40.73454567,-73.99074142,23491,Customer,
823,301,40.72217444,-73.98368779,301,40.72217444,-73.98368779,22042,Subscriber,1981
868,301,40.72217444,-73.98368779,330,40.71450451,-74.00562789,17595,Subscriber,1960
1012,301,40.72217444,-73.98368779,151,40.7218158,-73.99720307,16096,Subscriber,1973
476,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,23277,Subscriber,1989
560,301,40.72217444,-73.98368779,285,40.73454567,-73.99074142,23904,Subscriber,1986
1025,301,40.72217444,-73.98368779,358,40.73291553,-74.00711384,23977,Subscriber,1987
2684,301,40.72217444,-73.98368779,391,40.69760127,-73.99344559,22417,Subscriber,1963
404,301,40.72217444,-73.98368779,161,40.72917025,-73.99810231,23905,Subscriber,1979
629,301,40.72217444,-73.98368779,332,40.71219906,-73.97948148,22042,Subscriber,1965
105,301,40.72217444,-73.98368779,317,40.72453734,-73.98185424,22108,Subscriber,1992
1664,301,40.72217444,-73.98368779,455,40.75001986,-73.96905301,23823,Subscriber,1973
744,301,40.72217444,-73.98368779,285,40.73454567,-73.99074142,21157,Subscriber,1985
908,301,40.72217444,-73.98368779,380,40.73401143,-74.00293877,22476,Subscriber,1989
920,301,40.72217444,-73.98368779,380,40.73401143,-74.00293877,24178,Subscriber,1990
110,301,40.72217444,-73.98368779,150,40.7208736,-73.98085795,22140,Subscriber,1977
530,301,40.72217444,-73.98368779,438,40.72779126,-73.98564945,17071,Subscriber,1979
465,301,40.72217444,-73.98368779,438,40.72779126,-73.98564945,16014,Subscriber,1980
1231,301,40.72217444,-73.98368779,405,40.739323,-74.008119,16915,Subscriber,1984
708,301,40.72217444,-73.98368779,79,40.71911552,-74.00666661,22205,Subscriber,1983
907,301,40.72217444,-73.98368779,497,40.73704984,-73.99009296,24103,Subscriber,1969
891,301,40.72217444,-73.98368779,497,40.73704984,-73.99009296,15443,Subscriber,1997
381,301,40.72217444,-73.98368779,504,40.73221853,-73.98165557,19610,Subscriber,1993
903,301,40.72217444,-73.98368779,297,40.734232,-73.986923,18875,Customer,
873,301,40.72217444,-73.98368779,297,40.734232,-73.986923,16270,Customer,
710,301,40.72217444,-73.98368779,151,40.7218158,-73.99720307,19773,Subscriber,1984
1198,301,40.72217444,-73.98368779,2009,40.71117444,-73.99682619,20654,Customer,
1167,301,40.72217444,-73.98368779,2009,40.71117444,-73.99682619,15299,Customer,
296,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,18704,Subscriber,1962
1285,301,40.72217444,-73.98368779,352,40.76340613,-73.97722479,22792,Subscriber,1992
151,301,40.72217444,-73.98368779,428,40.72467721,-73.98783413,20173,Subscriber,1983
1397,301,40.72217444,-73.98368779,459,40.746745,-74.007756,22848,Subscriber,1987
329,301,40.72217444,-73.98368779,445,40.72740794,-73.98142006,20017,Subscriber,1993
430,301,40.72217444,-73.98368779,2003,40.73381219,-73.98054421,23890,Subscriber,1985
1572,301,40.72217444,-73.98368779,367,40.75828065,-73.97069431,16213,Subscriber,1981
1579,301,40.72217444,-73.98368779,367,40.75828065,-73.97069431,19623,Subscriber,1980
498,301,40.72217444,-73.98368779,303,40.72362738,-73.99949601,23711,Subscriber,1959
1773,301,40.72217444,-73.98368779,411,40.72228087,-73.97668709,24107,Subscriber,1991
625,301,40.72217444,-73.98368779,433,40.72955361,-73.98057249,23394,Subscriber,1993
654,301,40.72217444,-73.98368779,336,40.73047747,-73.99906065,18625,Subscriber,1989
2045,301,40.72217444,-73.98368779,3115,40.73232194,-73.9550858,24226,Subscriber,1990
621,301,40.72217444,-73.98368779,368,40.73038599,-74.00214988,20348,Subscriber,1986
701,301,40.72217444,-73.98368779,412,40.7158155,-73.99422366,22512,Subscriber,1963
439,301,40.72217444,-73.98368779,504,40.73221853,-73.98165557,22713,Subscriber,1992
939,301,40.72217444,-73.98368779,368,40.73038599,-74.00214988,16985,Customer,
314,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,23564,Subscriber,1984
240,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,23947,Subscriber,1982
324,301,40.72217444,-73.98368779,317,40.72453734,-73.98185424,24219,Subscriber,1977
328,301,40.72217444,-73.98368779,317,40.72453734,-73.98185424,18039,Subscriber,1981
983,301,40.72217444,-73.98368779,386,40.71494807,-74.00234482,15480,Subscriber,1989
884,301,40.72217444,-73.98368779,386,40.71494807,-74.00234482,21663,Subscriber,1987
965,301,40.72217444,-73.98368779,2012,40.739445,-73.976806,15923,Customer,
981,301,40.72217444,-73.98368779,2012,40.739445,-73.976806,22016,Customer,
974,301,40.72217444,-73.98368779,2012,40.739445,-73.976806,20227,Customer,
919,301,40.72217444,-73.98368779,2012,40.739445,-73.976806,23862,Customer,
956,301,40.72217444,-73.98368779,2012,40.739445,-73.976806,16682,Customer,
